SMILES,LogS
FC(F)(F)c1cc(Nc2c(C(=O)O)cccn2)ccc1,-4.171999899999999
O=C(CC1NCCCC1)C,-0.45100001
O=C(O)C(=C(C)C)C,-0.36700001
Nc1n[nH]nn1,-0.83499998
Oc1c(C(C)C)cc(C)cc1,-1.957
O=C(O)C/C=C/CC(=O)O,-1.388
O/N=C(/C(=N/O)/CC)\CC,-2.552
P(=O)(N1CCOCC1)(N1CCOCC1)N1CCOCC1,0.29800001
O=C(O)C(CCC(C(=O)O)C)C,-0.41499999
Clc1c(N=Nc2ccc([N+](=O)[O-])cc2)ccc(N(CCO)CCO)c1,-5.9590001
O=NN(CCCC)CC,-1.035
O=C1NC=NC=C1,0.58600003
O=C1N(c2ccccc2)N=C(C)CC1,-1.55
O=C(C)C1(C)OC1,0.38
O=C(O)C(O)c1ccc(C(C)C)cc1,-2.0120001
S(=O)(=O)(C(S(=O)(=O)C)S(=O)(=O)C)C,-3.2679999
BrC1=C(O)C(=O)C=CC(Br)=C1,-3.503
O=C(O)CCC(=O)c1c2c(ccc1)cccc2,-3.483
S(C)c1nc(NC(C)C)nc([N-][N+]#N)n1,-3.612
O=C1C(C)(C)C2CC1(C)CC2,-1.85
P(=O)(N)(N)c1ccccc1,-1.148
O=C(O)c1c(C(=O)Nc2ccccc2)cccc1,-4.080999899999999
O=C(Nc1ccccc1)CO,-0.447
O=C1OC(CC)(CC)c2c1cccc2,-2.8640001
Clc1c([N+](=O)[O-])c(C(=O)O)ccc1,-2.632
N#C/C=C/C,-0.42899999
O=C(N)C1OC(=O)c2c1cccc2,-2.1340001
P(=O)(Oc1cc2c(cc1)cccc2)(Oc1cc2c(cc1)cccc2)O,-2.9419999
OC(C=C)C(C)C,-0.51499999
Brc1c(Cl)cc(OP(=S)(OCC)OCC)c(Cl)c1,-5.952000099999999
O=C1N(CCCCCC)CCC1,-1.101
O=C(Oc1cc(NC(=O)N(C)C)ccc1)NC(C)(C)C,-2.934
P(=O)(Oc1ccccc1)(N1CCOCC1)N1CCOCC1,0.39199999
O=[N+]([O-])c1c(O)cccc1C,-1.64
ClCC(=O)NC(=O)CCl,-2.23
S(N(C1CCCCC1)C1CCCCC1)c1sc2c(n1)cccc2,-6.788000099999999
O=C(Oc1c(C(=O)Oc2ccc(NC(=O)C)cc2)cccc1)C,-4.1950002
N#CC(N(CC)CC)c1ccccc1,-0.97399998
ClC1(Cl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C1C2C(Cl)C(Cl)C1,-6.863999799999998
O=[N+]([O-])Cc1nc2c(cc1)cccc2,-2.0539999
S(=O)(=O)(Nc1ccccc1)c1cc([N+](=O)[O-])c(Nc2ccccc2)cc1,-6.2690001
SC(C(=O)O)CCC(S)C(=O)O,-2.4760001
S=C(SCC)NC(C(=O)O)CC(=O)O,-1.386
O=C(O)C1C(O)C(O)C(O)C(OC)O1,0.014
O=C(OC)C1C(O)C(O)C(O)C(OC)O1,-0.264
Clc1cc(C)c(NC(=O)C)cc1,-2.3099999
O=C1C(CCCC)=C(C)NC(N(C)C)=N1,-2.2420001
S(=O)(=O)(OCC(C(=O)OC1CC2N(C)C(C1)CC2)c1ccccc1)O,-1.568
O=C(Nc1ccccc1)C1=C(C)OCCS1,-3.204
O=C(O)CC1CCCCC1,-1.693
O=C(NCCCCCCCCCCCCCCCC)C(O)C,-3.651
O=C(NCCCCC)C(O)C,-0.382
O(c1ccccc1)C1C(O)C(O)C(O)C(C(O)CO)O1,-1.554
O=C(OCCCCCCCCCC)c1cnccc1,-3.1900001
O=C(O)C(NC=O)CC(C)C,-0.73199999
O[C@@H]([C@@H](O)C)C,1.045
S(=O)(=O)(NS(=O)(=O)C)C,0.039999999
S=P(NN)(NN)c1ccccc1,-1.425
O=C(O)COc1cc(C)cc(C)c1,-2.3529999
Clc1cc2c(oc3c2cc(Cl)cc3)cc1,-7.214000200000001
O=C(NCCCCCC)C(O)C,-0.949
O=C(OCCCC)C(OC(=O)C)C,-0.75400001
O=C1N(C)C(=O)c2n(C)c(CC)nc2N1C,-1.569
O=C(O)CC1C(=O)NC(=O)N1,-1.15
O=[N+]([O-])c1cc(O)c(C)cc1,-2.1849999
S(C(=O)N)CC(=O)Nc1ccccc1,-1.3230000000000002
S(=O)(=O)(Nc1nnc(C)cc1)c1ccc(N)cc1,-2.6370001
S(=O)(=O)(O)NC=1C(=O)NC(=O)NC=1,-1.766
O=C1C(=O)C=C(N)c2c1cccc2,-3.841000100000001
O=C(O)C(N(CCC#N)CCC#N)C,-0.177
O=C(O)C(N(CCC#N)CCC#N)CCC(=O)O,-0.227
S(CCC(N(CCC#N)CCC#N)C(=O)O)C,-1.3279999
O=C1Nc2c(OC1)cccc2,-2.572
O=C(O)/C(=C/C(=O)O)/CCC,-1.154
O=C(OCC)N1CCN(C(=O)OCC)CC1,-0.72899997
Oc1c(C(CC)C)cccc1C(CC)C,-5.059
O=C(O)CCCCCc1ccccc1,-2.6029999
O=C(O)C1=C(C)C(C)(C)CC1,-2.8870001
Clc1c(Cl)cc(Cl)c(OP(=S)(OC)OC)n1,-4.8309999
FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C3(C(=O)COC(=O)CC(C)(C)C)OC(C)(C)OC3C1)CC2O,-5.1240001
O=CCn1c2C(=O)N(C)C(=O)N(C)c2nc1,-1.268
O=C1C(CC)NC(=O)C(CC)N1,-1.712
O=C(Nc1ccccc1)C1NC(=O)CC1,-1.3279999
O=C(O)CNC(=O)c1occc1,-0.727
O=[N+]([O-])C1(C)COC(CCC)OC1,-1.8
O=C(O)C(CC(=O)O)(CC)CC,-0.79500002
O=C(O)C(O)C(O)c1ccccc1,-0.30599999
O=C(O)C(=O)CC(=O)C,0.29100001
S(=O)(=O)(Nc1ncnc2nc[nH]c12)c1ccc(N)cc1,-4.349
ON(N=Nc1ccccc1)C,-1.526
O=C(/C=C(/NC1C(N/C(=C/C(=O)C)/C)CCCC1)\C)C,-1.699
O=C(O)C(N)Cc1cc(O)c(O)cc1,-1.596
ClCC[SH0](=O)CCCl,-1.164
O=C(OC)[C@H]1[C@@H](C(=O)OC)C2C=CC1C2,-1.209
[SH0](=O)(CSP(=S)(OC(C)C)OC(C)C)CC,-2.3069999
O=C1NCCCCCC(=O)NCCCCCC(=O)NCCCCCC(=O)NCCCCC1,-2.8110001
O=C1C(=C(O)c2c(O1)cccc2)C1c2c(cccc2)CCC1,-4.8639998
SCCOC(=O)C,-1.5
O=C(O)C(NC=O)C,0.011
ClC=1C(=O)N(C(C)(C)C)C(=O)NC=1C,-2.4849999
OC(CCCCC)CCC,-2.5860000000000003
O=C(N/N=C/C(O)C(O)C(O)CO)N,-0.12899999
O=[N+]([O-])c1c(Oc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2)c([N+](=O)[O-])cc([N+](=O)[O-])c1,-3.5969999
Nc1nc(N)nc(CCC)n1,-0.91600001
O([C@@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1CO)[C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O1,-0.81699997
C(=C)(C)[C@H]1CC=C(C)CC1,-3.994
OC(CCC)C,-0.296
O(C)c1c(OC)ccc2C(C3N(C)CCc4c3c(OC)c3OCOc3c4)OC(=O)c12,-3.973
O=[N+]([O-])N(CC)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-3.701
N(=Nc1ccc(N)cc1)c1c2c(c(N)cc1)cccc2,-6.5209999000000005
O=[N+]([O-])c1ccc(N=Nc2c(C)cc(N(CCO)CCC#N)cc2)cc1,-6.722000099999999
O=C(O)c1c(C(=O)c2c(O)cccc2)cccc1,-2.3429999
ClC(Cl)(Cl)C(O)CC,-0.94800001
O(C)C1N2C(C(O)c3c4c(ncc3)cccc4)CC(C(C=C)C2)C1,-0.90200001
O=C1NCCCCCCCC1,-1.074
O[C@H](CCCCCC)C,-2.007
O=C(OCCOc1ccccc1)C,-1.977
Clc1c(N=Nc2ccc(N(CCO)C)cc2)c(Cl)cc([N+](=O)[O-])c1,-6.3660002
O=C(O)c1c(O)ccc(-n2nc3c(n2)cccc3)c1,-3.0090001
O=C(N1C(=O)CCCCC1)c1ccccc1,-2.1670001
O=C(Nc1ccccc1)c1cc(O)c(O)c(O)c1,-2.089
S(=O)(=O)(N)c1cc(N)c(C)cc1,-1.916
O=C(NCCCCCCCC)C(O)C,-2.283
O=C(NCCCCCCCCCC)C(O)C,-3.3610001000000005
O=C(OCCCCCCCCCCCC)C(O)C,-1.408
O[C@@H]([C@H](O)[C@@H](O)CNC)[C@H](O)CO,0.40799999
O=C(OC)C(OC(=O)C)C,-0.26199999
O=C(OC(C(=O)OC)C)OC,-0.60000002
O=C(O)CN(CCC#N)CCC#N,0.458
O(C)c1c(N)c2nccnc2cc1OC,-1.71
O=C(N(C)c1ccc(C)cc1)N,-0.42300001
OCC(CC(C)C)C,-1.601
O=C1N(Cc2ccccc2)C=C(C)C(=O)N1,-2.256
O=C1C(=O)Nc2c(N1)cc(C)cc2,-3.0420001
Brc1c([N+](=O)[O-])cc(C(=O)O)cc1,-2.9679999
O=C(O)C(N(CCC#N)CCC#N)CC(=O)O,-1.534
O=C(OCCCCC)C(O)C,-1.205
S(=O)(=O)(O)c1c(C)c(N)ccc1,-1.74
O=C(Oc1cc(C)c(N(CC=C)CC=C)c(C)c1)NC,-3.5929999
S(=O)(=O)(O)c1c(N)c(S(=O)(=O)O)cc(N)c1,-0.0689999979999999
O=C(OCC(CCCC)CC)c1ccc(C(=O)OCC(CCCC)CC)cc1,-4.9899998
Clc1cc(Oc2ccccc2)ccc1,-4.211
S=C(SCc1ccccc1)N(CC(=O)O)C,-3.2309999
O=C1C(C)=CC[C@@H](C(=C)C)C1,-2.059
Clc1ccc(NC(=O)c2c(O)c([N+](=O)[O-])ccc2)cc1,-4.545000099999998
O=C(CCCCN1C(=O)N(C)c2ncn(C)c2C1=O)C,-0.55800003
O=C(OCCCCC)c1ccc(O)cc1,-3.813
O=CCc1cc2OCOc2cc1,-1.96
O=C(NCCCC)C(O)C(O)C(O)C(O)C(=O)NCCCC,-2.108
Clc1nc(NCC(=O)OCC)nc(NCC)n1,-2.937
O=C(O)C(NC=O)C(OC)C,-0.616
O/N=C/1\C(=N\O)\CCC\1,-1.994
BrC(S(=O)(=O)CC)C,-0.461
O=C1NC(=O)C=2NC(=O)NC(=O)C=2N1,-5.4559999
O=C1N(c2ccccc2)C(C)CC1,-0.84600002
O=C(OC1C2C(CO)(O2)C2C(OC3C(O)C(O)C(O)C(CO)O3)OC=CC12)c1ccc(O)cc1,-1.927
O=[N+]([O-])c1c(C(=O)OCCC)c(C(=O)O)ccc1,-2.3469999
O=[N+]([O-])c1c(C(=O)OC(C)C)c(C(=O)O)ccc1,-2.49
O=[N+]([O-])c1c(C(=O)OCCC(C)C)c(C(=O)O)ccc1,-3.069
[PH](=O)(O)c1c(C)cc(C)cc1C,-2.79
O=[N+]([O-])N(C(N[N+](=O)[O-])=N)C,-0.61000001
S=C(NC(CC)C)N,-1.1390001
O=[N+]([O-])c1c(C(=O)OCC)c(C(=O)O)ccc1,-1.916
O=[N+]([O-])c1c(C(=O)OCCCC)c(C(=O)O)ccc1,-2.7190001
O=C(NC(NC(=O)C)c1ccccc1)C,-1.314
P(=O)(O/C(=C/C(=O)NC)/C)(OC)OC,0.65100002
Clc1c(OC)c(Cl)c(Cl)cc1Cl,-5.131
O=C(OCCCC)c1cnccc1,-1.837
O=C(OC1CCCCC1)CC(=O)C,-2.904
S(C)c1ncnc2nccnc12,-2.365
Nc1ncnc2nccnc12,-2.3139999
O=C(Oc1c(C2OCCO2)cccc1)NC,-1.571
O=C(O)C(N)CC(=O)N,-0.875
Clc1c(-c2ccc(Cl)cc2)ccc(Cl)c1,-5.9790001
O=C(OCC)Cn1c2C(=O)N(C)C(=O)N(C)c2nc1,-1.539
Brc1c(C(C)C)cccc1,-4.1880002
Clc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-4.1269999
S=C1NC(=O)C=2NC(=O)C(=O)NC=2N1,-2.23
ClC(Cl)(Cl)c1cc(Cl)nc(OC)c1,-4.3629999
O=C(N(C(=O)C)c1ccc(OCC)cc1)C,-1.947
O=C1N2c3c(cccc3)C34C2C2C(OCC=C5C2CC3[N+]([O-])(C5)CC4)C1,-1.275
O=C(O)c1c2c(nccc2)ccc1,-2.677
Clc1c(N)cc(Cl)cc1C(=O)OC,-3.263
S(C)c1nc(NC(C)C)nc(NC(C)C)n1,-3.8640001000000006
O=C(OCC)C1C(C(=O)OCC)C2C=CC1C2,-1.8279999
OC(C(C)(C)C)(CC)C,-1.271
O=C(N(C)C)CCC(=O)N(C)C,0.50300002
S(/C(=C/C(=O)O)/C)/C(=C/C(=O)O)/C,-2.306
O=C1C(C(C)C)C(=O)NC(=O)N1,-1.456
Oc1c2ncsc2ccc1,0.76499999
P(=O)(Oc1ccccc1)(Oc1ccccc1)N1CCOCC1,-2.142
O=NN(C(=O)C)C,-0.76800001
O=C(Nc1cc(C(=O)C)ccc1)C,-1.6230000000000002
Oc1c2nc(N)sc2ccc1,-1.92
O=C(O)c1c(C(=O)O)ccc2C(=O)c3c(C(=O)c12)cccc3,-2.8139999
O=C1N([C@@H]2O[C@H](CO)CC2)C=CC(N)=N1,-0.442
O=C(OCCOC(=O)c1c(C(=O)O)cccc1)c1c(C(=O)O)cccc1,-2.8280001
O=C1NCCCCCCCCCCCC1,-2.6259999
Clc1c(Cl)cc(CO)cc1Cl,-3.095
Oc1c2ncncc2ccc1,-2.0339999
O=S1(=O)N=C(Nc2ccccc2)c2c1cccc2,-3.7130001
O=S1(=O)N=C(N)c2c1cccc2,-2.454
O=C(OCCC)c1cnccc1,-1.24
O=[N+]([O-])c1n(C)c(COC(=O)N)nc1,-1.839
P(=O)(O/C(=C\C(=O)OC(C)c1ccccc1)/C)(OC)OC,-2.497
Clc1c(C(=O)O)c2c(cc1)cccc2,-2.3150001
ClC(Cl)(Cl)CC,-1.89
O=C1NOC(C)=C1,-0.067000002
O=C(OCCCCCOC(=O)CC)CC,-2.2309999
O=C(OCC(CC)CC)C,-1.3530000000000002
O=C(O)C1CN(CCCCCCCCCCCC)C(=O)C1,-3.2230000000000003
O=C1N(C(CC)C)C(=O)c2c1cccc2,-2.9100001
O=C(OCC)CCC(=O)N(CCC)CCC,-1.096
O=C(O)C(CC(=O)O)(c1ccccc1)c1ccccc1,-2.4319999
Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,-5.092
S(P(=O)(OC)N)C,0.85000002
ClCC(SP(=S)(OCC)OCC)N1C(=O)c2c(C1=O)cccc2,-6.3400002
Brc1c(O)c(Br)cc(CC(NC(=O)C)C(=O)O)c1,-2.1830001
O=[SH0]1C[SH0](=O)CSC1,-1.001
O=[SH0]1C[SH0](=O)C[SH0](=O)C1,-2.1429999
O=C(NC1CCCCC1)c1cnccc1,-2.319
Brc1c(N)cc([N+](=O)[O-])cc1,-3.558000100000001
O=C(O)C(O)(C(C)C)CCC(O)(C(=O)O)C,-1.37
O=C(NCc1ccccc1)CC#N,-2.0650001
P(=O)(OCC)(OC)OC,0.51099998
[SH0](=O)(C(C)(C)C)CSP(=S)(OCC)OCC,-2.4419999
O=[N+]([O-])c1cc(C(=O)OC(C)C)cc(C(=O)OC(C)C)c1,-5.039
O=NN(CC)C,0.53200001
OC1(C)C(C)C(C(=C)C)CC1,-2.0179999
O(C)c1ccc(C(O)(c2cncnc2)C2CC2)cc1,-2.596
O(C(CC(C)C)C)CC(O)CO,-1.25
O=C(OCCO)NCCCCCCNC(=O)OCCO,-0.92199999
S=P(OCC)(Oc1ccc(C#N)cc1)c1ccccc1,-5.704
S=P(SCSC(C)(C)C)(OCC)OCC,-4.755000099999998
O=C(OCCCCC)c1ccc(N)cc1,-3.3499999
O=C1OCC(C2C3(C)C(O)(C4C(C5(C)C(O)(CC(OC6OC(C)C(OC7C(O)C(O)C(O)C(CO)O7)C(OC)C6)CC5)CC4)CC3)CC2)=C1,-1.903
O=C(Nc1ncccc1)c1cnccc1,-2.977
S=C1N(C)C(=O)N(C)c2ncn(C)c12,-3.323
S(P(SCCC)(=O)OCC)CCC,-2.5090001
O=C1Nc2ncncc2N1,-1.5140001
N=C(NC(=N)N)Nc1c2c(ccc1)cccc2,-2.3150001
O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)\C(=O)Nc2c(/C=N/N3CCN(C)CC3)c(O)c3c(c(O)c(C)c4O[C@@](C)(C(=O)c34)O/C=C/[C@H](OC)[C@H]1C)c2O)C,-2.7690001
S(C(C(=O)O)c1ccccc1)CC(=O)O,-1.156
N(CCCC)CC,-0.44
O=[N+]([O-])c1c2OC(C)(C)Cc2ccc1,-3.207
CC1COCC1,0.090000004
Clc1c(Cl)ccc(SCC(NC(=O)C)C(=O)O)c1,-2.8870001
S=P(OCC)(OCC)Oc1nn2c(N=C(C)C(C(=O)OCC)=C2)c1,-4.9489999000000005
O=C(OCCCCCC)c1ccc(N)cc1,-3.954
O(C)c1nc(N(CC)CC)nc(NCC)n1,-2.9990001
O=C1C(CCC)C(=O)N2N1C(N(C)C)=Nc1c2cc(C)cc1,-3.3099999
O=C(NCNC(=O)N)N,-0.653
S=P(OCC)(OCC)Oc1nc2c(nc1)cccc2,-4.132
C(CC1CNCCC1)C,-1.008
ClCC(OP(=O)(OC(CCl)C)OC(CCl)C)C,-2.4360001
ClCC(OP(=O)(OC(CCl)CCl)OC(CCl)CCl)CCl,-4.789
O=C(OC)Nc1cc(OC(=O)Nc2cc(C)ccc2)ccc1,-4.8049998
ClC=1C=2C(C)(C=CC(=O)C=2)C2C(C=1)C1C(C)(C(OC(=O)C)(C(=O)C)CC1)CC2,-4.9450002
Clc1c(C)nc(NC(=O)CC)s1,-5.8340001
NC(CC)C,0.185
O=C(O)Cc1cc2N(C)c3c(Sc2cc1)cccc3,-3.9419999
O=C1C(C/C=C/C)(C/C=C/C)C(=O)NC(=O)N1,-2.197
O=C(O)c1c(C)oc(C(O)C(O)C(O)CO)c1,-1.277
S(=O)(=O)(c1ccc(NC2=C(O)C(C(O)CO)OC2=O)cc1)c1ccc(NC2=C(O)C(C(O)CO)OC2=O)cc1,-5.1500001
N(C)(C)c1ncnc2nccnc12,-1.021
O=C(OC)CCOCC,-0.071999997
O=C(OCCC)CCOCC,-4.0170002
O=C(OCCCC)CCOCC,-1.6390001
O=C(OCCCCCC)CCOCC,-2.829
O=C(OC)CCOCCC,-0.63300002
O=C(OCCCC)CCOCCCC,-2.4030001
O1c2c(OCCOCCOc3c(OCCOCC1)cccc3)cccc2,-4.6929998
S(=O)(=O)(C)c1ccc(OP(=S)(OCC)OCC)cc1,-3.5799999
Clc1c(Cl)cc2nc(C(F)(F)F)n(C(=O)Oc3ccccc3)c2c1,-4.46
Clc1c(S(=O)(=O)N)cc(C(=O)Nc2c(C)cccc2C)c(O)c1,-3.7869999
BrC(C(=O)NC(=O)N)CCCC,-2.8559999
O=C(OCCCCCCCC)c1ccc(N)cc1,-5.4000001
O=C(N(C)C)c1cc(C(=O)N(C)C)ccc1,0.48699999
Clc1ccc(OCC(=O)OCC)cc1,-2.421
ClC(C(=O)OC)Cc1ccc(Cl)cc1,-3.7650001
O(c1c(C)cccc1)c1nnccc1,-1.969
O=C(N)c1c(OCC=C)cccc1,-2.227
Clc1c(/C(=N/OP(=S)(OCC)OCC)/C#N)cccc1,-5.2919998
O=C(CCCN1CCC(O)(c2ccccc2)CC1)c1ccccc1,-4.0630002
OC(C(CCC)C)CC,-1.962
O=C(CC#N)N1CCCCC1,-0.91500002
S(=O)(=O)(c1c(O)cccc1)c1c(O)cccc1,-3.319
O=C(O)C(NCCC#N)Cc1ccccc1,-1.494
Clc1c(O)c(Cl)cc(CC(N)C(=O)O)c1,-1.755
Ic1c(O)ccc(C(=O)OC)c1,-3.3139999
Ic1c(O)ccc(C(=O)OCC)c1,-3.4920001000000003
Ic1c(O)ccc(C(=O)OCCCC)c1,-3.9030001
Clc1c(CO)c(Cl)ccc1,-2.102
O=C(N(CC)CC)C(Oc1c2c(ccc1)cccc2)C,-3.5699999
ClCC(=O)NC(=O)CC,-2.096
O=[N+]([O-])c1c(CO)cc2OCOc2c1,-3.0639999
Clc1ccc(S(=O)(=O)CC(=O)OC)cc1,-2.3789999
FC(F)(F)c1cc([N+](=O)[O-])c(Oc2ccc([N+](=O)[O-])cc2)cc1,-5.2150002
Clc1c(C)ccc(NC(=O)N(C)C)c1,-3.483
O=C(O)C(C)c1ccc(CC(C)C)cc1,-3.9920001
Clc1c(Cl)cc(c(Cl)c1)-c1ccccc1,-6.1989999000000005
C(CCCC)(CCC)(C)C,-4.8109999000000006
ClC(Cl)(Cl)[C@H]1O[C@@H]2[C@@H](O)[C@@H]([C@H](O)CO)O[C@@H]2O1,-1.8430001
O=C(OCC)C(O)C(O)C(O)C(O)C(=O)OCC,-1.069
ClCC(=O)N(COC)c1c(CC)cccc1CC,-3.0510001
O=C1C(C)=CN=C(N)N1,-1.495
Clc1c(Cl)c(Cl)c(CO)c(Cl)c1Cl,-5.1469998
O=C1N=CNc2ncc(C)nc12,-1.649
Oc1c(C2=NCCN2)cc2c(c1)cccc2,-3.302
Ic1c(O)ccc(C)c1,-2.4660001
O=C(O)/C=C/c1c(OC(=O)C)cccc1,-3.1559999
C(\C)=C\1/C2C=CC(C/1)C2,-4.1300001
O=C(O)C(NC(=O)C(N)CC(C)C)CCC(=O)O,-0.89700001
Clc1cc(C)c(O[C@@H](C(=O)O)C)cc1,-2.3970001
ClC(C(=O)N)=C,-0.20999999
O(C=C)C1CC1,-1.1
Clc1c(-c2ccc(Cl)cc2)cc(Cl)cc1,-6.256
O=C(O)C(C(C(=O)O)C)CC=C,-1.0599999
ClCCP(=O)(O)O,0.83999997
O=C(OCc1ccccc1)NC(C=O)C(O)C(O)C(O)CO,-1.74
O=C(O[C@H]1[C@@H]([C@@H]2OC(C)(C)OC2)O[C@@H]2OC(C)(C)O[C@H]12)C,-1.523
S(/C(=N/OC(=O)NC)/C)C,-0.447
Clc1c(Cl)c(Cl)cc(OC)c1OC,-4.369999900000002
Clc1cc(OC)c(O)cc1,-1.501
O=C(OCC)CC1(C)OC(=O)CC1,-0.74800003
S=C1N=Cc2nccnc2N1,-2.6300001
S(C)c1nc2nccnc2cn1,-1.755
BrC1(C(C)C)C(=O)NC(=O)NC1=O,-2.2090001
O=C1C(CCCC)(CCCC)C(=O)NC(=O)N1,-2.8759999
O=C1C(CCC(C)C)(CCC)C(=O)NC(=O)N1,-2.595
Oc1c2nnccc2ccc1,-2.4089999
Oc1c2nncc(C)c2ccc1,-2.678
Oc1c2ncccc2cnc1,-1.6569999
S=C(NNc1ccc([N+](=O)[O-])cc1)NCC=C,-2.911
S(P(Sc1ccccc1)(=O)OCC)c1ccccc1,-3.744
O=C(NCC(=O)NCC(=O)NCC(=O)O)N,-1.349
O=C(OCC(O)COC(=O)CCC)CCC,-1.822
O(c1c(N)c2C(=O)c3c(C(=O)c2c(O)c1)cccc3)c1ccccc1,-8.713999699999999
O=C(O)c1c(OC)c(C(=O)O)cc(C(=O)O)c1,-1.535
O=C1OC(CC)c2c1cccc2,-1.7480000000000002
Nc1nc(C)c(C)nn1,-1.094
S(SCC(N(C)C)CSS(=O)(=O)c1ccccc1)(=O)(=O)c1ccccc1,-5.7600002
N#CC(CC#N)CC,-0.69199997
O=C(Nc1ccc(C(=O)NC2=NC(=O)N(C3OC(C)C(OC4C(O)C(O)C(N(C)C)C(C)O4)CC3)C=C2)cc1)C(N)(CO)C,-2.49
O=C(O)C1SC(C(=O)O)CC1,-0.33399999
Clc1cc(NC(=O)CC#N)ccc1,-2.6259999
Clc1ccc(NC(=O)CC#N)cc1,-3.289
O=C(OC)Nc1n(C(=O)NCCCC)c2c(n1)cccc2,-4.8829999000000015
O=[N+]([O-])c1c(O)cc(-c2ccccc2)cc1,-3.8559999
O=Cc1c(C)c(OC)c(O)cc1,-1.375
[Si](CCN)(C)(C)C,-1.807
Ic1c(Cl)cc(OP(=S)(OC)OC)c(Cl)c1,-6.616000200000001
[Si](CCCN)(C)(C)C,-1.951
O=C(CO)c1cc(OC)c(O)cc1,-1.783
O=[N+]([O-])NC(NN)=N,-1.646
Ic1ccc(CO)cc1,-2.7460001
O=C(NCCCCCCC)C(O)C(O)C(O)C(O)CO,-1.923
O=C1/C(=N/O)/C(C)=NO1,-0.53899997
O/N=C\1/C(=N/O)/CCCCCCCC/1,-2.5810001
O=C(OC)C1=COC(OC2C(O)C(O)C(O)C(CO)O2)C2C(C)C(O)CC12,-0.59100002
S(=O)(=O)(N)C[C@H](N)C(=O)O,-3.846
O=C(N(C)c1sc2c(n1)cccc2)NC,-3.5739999
Clc1c([N+](=O)[O-])c(Cl)cc(Cl)c1,-4.559
OC(C(C)C)CCCC,-1.812
OC(CCC(C)C)CC,-1.927
Nc1[nH]c2nc(N)nc(N)c2n1,-1.5
S=P(OCC)(OCC)Oc1noc(-c2ccccc2)c1,-5.2170000000000005
O=[N+]([O-])c1oc(/C=C/C=N/NC(=O)CC#N)cc1,-3.7490001
Brc1c(CO)cccc1,-2.158
O=[N+]([O-])c1oc(/C=C/C=N/NC(=O)c2ccncc2)cc1,-3.98
S(=O)(=O)(N)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,-5.1420002
Clc1c([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c(O)c1[N+](=O)[O-],-0.60500002
Nc1nc(N)c2nc(CC)c(CC)nc2n1,-3.267
N(C)c1nc2nccnc2cn1,-1.712
Nc1ncnc2ncc(N)nc12,-3.5899999
Nc1c(N)nc2ncnc(N)c2n1,-3.345
O=C(O)CNNCC(=O)O,-1.723
O=C(NC(=O)C)CC,-0.80599999
O=C(Nc1c2ncccc2cc(OC)c1)c1cnccc1,-4.4460001
S(=O)(=O)(NS(=O)(=O)CCCCCC)CCCCCC,-2.1949999
O=C(OCC(O)C(O)C(N)C(=O)NC(C(=O)O)C1C(O)C(O)C(N2C(=O)NC(=O)C(CO)=C2)O1)N,0.29499999
ClC(C(=O)N)CCl,-0.514
Clc1c(O)c(OC)cc(C=O)c1,-2.875
Brc1cc2C(=O)OCc2cc1,-2.6470001
OCC(C(C)C)C,-0.37
Clc1cc2C(=O)OCc2cc1,-2.4820001
Clc1c(OC(C)C)cc(N2C(=O)OC(C(C)(C)C)=N2)c(Cl)c1,-5.6929998
OC(C(O)c1ccccc1)(CC)C,-1.724
ClC=1NC(=O)C(C#N)=C(O)C=1,-1.232
O=C(OC1C2C(=C)C(=O)OC2/C=C(/CO)\CC/C=C(/C)\C1)C(CO)C,-2.244
Clc1c(OC)ccc(NC(=O)N(C)C)c1,-2.5280001
N(C(C)C)CC,1.0599999
O=[N+]([O-])Nc1ccc([N+](=O)[O-])cc1,-2.0
O=[N+]([O-])c1oc(/C=N/N(C(=O)N)CCCCC)cc1,-2.8699999
ClC(Cl)(Cl)CC(=C)c1ccccc1,-4.282000099999999
O=C(O)Cc1c(C)n(C(=O)/C=C/c2ccccc2)c2c1cc(OC)cc2,-5.5430002
O=C(OCCCCCC)C(O)C,-1.137
OC(CCCCC)CC,-2.0179999
O(C(COC)C)CC(OCC(O)C)C,0.68599999
O=C\1OC(C)CCC/C=C/C2C(C(O)/C=C/1)CC(O)C2,-5.670000099999998
O=C(Nc1ccc(OCCC)cc1)C,-3.056
O=C(OCCC)C(OC(=O)C)C,-0.63999999
