SMILES,LogS
O=C1N(CCCCCCCC)SC=C1,-2.6300001
Clc1cc(C)c(NC(=S)N(C)C)cc1,-3.6600001
O=C(OCCCCCCC(C)C)c1c(C(=O)OCCCCCCC(C)C)cccc1,-6.3210001
Clc1c(OC)c(/C(/OC(=O)c2ccccc2)=N/OCC)c(OC)cc1,-4.084000100000001
S=P(O/C=C(/C(=O)OC)\C)(OC)OC,-2.779
Clc1ccc(C2(O)CCN(CCCC(=O)c3ccccc3)CC2)cc1,-4.7090001
O=C1C(CC(C)C)(CCC)C(=O)NC(=O)N1,-2.2579999
O=C(C)c1cc(O)c(O)c(O)c1,-1.471
Clc1c(Cl)c(Cl)cc(c1Cl)-c1c(Cl)c(Cl)c(Cl)cc1,-8.057000200000001
O=C(NCc1c(N)nc(C)nc1)N,-2.2579999
S=P(SCCSC(C)C)(OC)OC,-3.4289998999999995
O=C(N[C@H]1[C@H](O[C@@H]2[C@H](O)[C@@H](N)[C@H](O)[C@@H](CO)O2)[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CN)O2)[C@@H](N)C1)[C@@H](O)CCN,-0.5
Clc1c(-c2cc(Cl)cc(Cl)c2)cccc1,-6.3000002
FC(F)(F)/N=C/1\N(c2ccccc2)/C(=N/c2ccccc2)/S\C\1=N\C(F)(F)F,-4.1420002
Clc1c(Cl)c(-c2c(Cl)ccc(Cl)c2)ccc1Cl,-7.045000099999998
Clc1c(Cl)c(Cl)cc(c1Cl)-c1c(Cl)c(Cl)ccc1Cl,-8.588000300000001
Clc1c(-c2cc(Cl)ccc2)cc(Cl)cc1,-6.0079999000000015
O=C(NC(C(=O)O)(C)C)N,-1.165
Clc1cc2Oc3c(Oc2cc1)cccc3,-5.836
O=C(N(C(=O)CC#N)C)NC,0.171
Brc1cc(Cl)c(OP(SCCC)(=O)OCC)cc1,-4.125
O=C1N(C)c2nc(C)c(C)nc2C(=O)N1,-2.1129999
OC1C2(C)C(C)(C)C(C1N)CC2,-1.229
O=C(Nc1ccccc1)C(Oc1cc2c(cc1)cccc2)C,-5.5890002
Clc1c(Cl)cc(Cl)cc1-c1c(Cl)ccc(Cl)c1,-7.820000200000001
Clc1c(c(Cl)c(Cl)cc1Cl)-c1c(Cl)c(Cl)cc(Cl)c1,-8.588000300000001
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)-c1c(Cl)c(Cl)ccc1Cl,-9.1000004
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)-c1c(Cl)c(Cl)c(Cl)cc1Cl,-10.103
O=[N+]([O-])c1oc(/C=N/N(C(=O)N)CC(O)CCCC)cc1,-3.572
Brc1cc(S(=O)(=O)O)c2ncccc2c1,-2.5580001
Clc1c(Cl)cc(Cl)c(OCC(=O)O)n1,-2.766
Clc1c(Cl)ccc(Oc2ccccc2)c1,-4.7210002
O=C(O)C(NCC(=O)O)Cc1ccc(O)cc1,-2.5980000000000003
O=C(NC(=O)/C(=N/OC)/C#N)NCC,-2.3480000000000003
S(=O)(=O)(O)c1c(O)c2c(c(N)ccc2)cc1,-2.3180001
Clc1c(C(O)(c2cncnc2)c2ccc(Cl)cc2)cccc1,-4.3740001
S(C(C(=O)O)c1ccccc1)CC,-1.569
S(=O)(=O)(O)c1ccc(NC(=O)c2c(O)cc3c(c2)cccc3)cc1,-2.592
C(Cc1[nH]ccn1)(C)C,-1.0490000000000002
Clc1c(C)c(Cl)cc(C2=NNC(=O)C=C2)c1,-5.5370002000000005
ClC1(Cl)C(C(=O)OC(C#N)c2cc(Oc3ccccc3)ccc2)(c2ccc(OCC)cc2)C1,-6.724
S(CC)C=1N(N)C(=O)C(C(C)(C)C)=NN=1,-2.7349999
Clc1c(Oc2ccc(Cl)cc2)cc(Cl)cc1,-5.4400001
OC(C=C)CCC,-0.59899998
Clc1c(c(Cl)ccc1Cl)-c1cc(Cl)cc(Cl)c1,-7.9499998
S(=O)(=O)(Oc1cc2C(C)(C)COc2cc1)CC,-2.9920001
O=C1N(C(C)C)/C(=N/C(C)(C)C)/SCN1c1ccccc1,-5.5310001
Clc1cc(N(C(=O)C2CC2)C2C(=O)OCC2)ccc1,-2.688
Clc1c(c(Cl)c(Cl)cc1Cl)-c1cc(Cl)c(Cl)c(Cl)c1,-9.1000004
Clc1c(c(Cl)ccc1Cl)-c1c(Cl)cccc1,-6.3010001
BrC(Br)=C(Br)C(=O)O,-1.359
Clc1sc(C(=O)OCc2ccccc2)c(C(F)(F)F)n1,-5.808000099999999
Clc1c(c(Cl)c(Cl)cc1Cl)-c1c(Cl)cccc1,-7.400000099999999
Fc1ccc(C(=O)C2CCN(CCN3C(=O)Nc4c(C3=O)cccc4)CC2)cc1,-4.5970001
S(=O)(=O)(NC(=O)Nc1nc(OC)nc(C)n1)c1c(C(=O)OC)cccc1,-1.604
Clc1c(Cl)cccc1-c1c(C#N)c[nH]c1,-4.6939998
P(=O)(OCC)(OCC)Cc1ccc(-c2sc3c(n2)cccc3)cc1,-4.0019999
[SH0](=O)(COC(=O)c1c(OC(=O)C)cccc1)C,-1.7819999
N(N)c1ncnc2nccnc12,-1.847
O=C(NC)c1ncnc2[nH]cnc12,-2.3640001
O=C(O)c1c(C2=NC(C(C)C)(C)C(=O)N2)nccc1,-1.364
O=C(NCCCCCCCC)c1cnccc1,-3.0079999
O/N=C/1\c2ncccc2/C(=N\O)/C=C\1,-3.8
Clc1c(F)c(Cl)cc(NC(=O)NC(=O)c2c(F)cccc2F)c1F,-7.302
Clc1ccc(/C=C(\C(O)C(C)(C)C)/n2ncnc2)cc1,-4.54
Clc1c(OC(F)(F)C(F)F)c(Cl)cc(NC(=O)NC(=O)c2c(F)cccc2F)c1,-7.231999900000001
O=C(OC(C)C)Nc1cc(OCC)c(OCC)cc1,-4.0019999
O(Cc1c(C)cccc1)C1C2(C)OC(C(C)C)(C1)CC2,-3.6389999
Clc1ccc(/C(=N\OCC2OCCO2)/C(F)(F)F)cc1,-4.0139999
O=C1OCc2c1cc(C#N)cc2,-2.7019999
Clc1ccc(C(O)(C(C)C2CC2)Cn2ncnc2)cc1,-3.319
O=C(CC)n1ncc2C(=O)NC=Nc12,-2.8069999
O=C(NCCCCCCCCCCCCCC)C(O)C,-3.9779999
ClC(Cl)C(=O)N1C(C)COc2c1cccc2,-4.1139998
O=C(OCCCCCCCCC)c1cnccc1,-3.096
O/N=C/1\C(=N/O)\CCC(C(CC)(C)C)C\1,-3.9649999
Clc1cc2ncc(Oc3ccc(O[C@@H](C(=O)OCC)C)cc3)nc2cc1,-5.9689999
Clc1c(Oc2cc(F)c(NC(=O)NC(=O)c3c(F)cccc3F)cc2)ccc(C(F)(F)F)c1,-8.507
O(C)c1nc2nccnc2cn1,-1.113
O=C(OCOc1c(C(=O)N)cccc1)CCC,-1.977
O=C(O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,-2.237
S(=O)(=O)(N)c1sc2S(=O)(=O)CCC(=O)c2c1,-3.0179999
O=C(NC(C)(C)C)COC(=O)c1ccccc1,-2.8659999
O=C(N(CCCC)CCCC)COC(=O)c1ccccc1,-3.5610001
O=C(O)C(CCCCCCC(=O)O)(c1ccccc1)c1ccccc1,-3.9200001
BrC(F)(F)Oc1ccc(C(COCc2cc(Oc3ccccc3)ccc2)(C)C)cc1,-9.9799995
O=C(N)C(NC(=O)COC(=O)c1ccccc1)C,-2.717
ClC(Cl)=C[C@@H]1[C@@H](C(=O)OCc2c(F)c(F)cc(F)c2F)C1(C)C,-6.814000099999999
S(=O)(=O)(N)c1scc(C(=O)c2ccc(C)cc2)c1,-4.4489999000000005
S(=O)(=O)(NC(=O)Nc1nc(OC)cc(OC)n1)c1n(C)ncc1-c1nn(C)nn1,-2.6070001
N(c1nc(C)cc(C2CC2)n1)c1ccccc1,-4.2389998
S(=O)(=O)(NC(=O)Nc1nc(OC)cc(OC)n1)c1c(S(=O)(=O)CC)cccn1,-4.6350002
O=C(OC)c1c(OC)c(OC)ccc1C(=O)O,-2.04
Brc1c(NC(=O)c2c(C(F)(F)F)nc(C)s2)c(Br)cc(OC(F)(F)F)c1,-5.5190001
O=C(NC1(N)C(N)=NC(=O)N1)N,-1.8380001
O=C(OC)/C(=N/OC)/c1c(COc2c(C)cccc2)cccc1,-5.1950002
Clc1ccc(S(=O)(=O)C2(C(OC(C)(C)C)=O)CC2)cc1,-4.1209998
Clc1c(Oc2cc(Cl)ccc2)ccc(Cl)c1,-5.441
S(=O)(=O)(c1ccc([N+](=O)[O-])cc1)C1(C(=O)OC(C)C)CCCCCC1,-5.0710001
Clc1c(-c2nnc(-c3c(F)cccc3F)nn2)cccc1,-6.1220002
Clc1c(S(=O)(=O)N)cc(C(=O)O)c(NCc2occc2)c1,-3.6559999
O=[N+]([O-])c1oc(/C=N/NC(=O)N)cc1,-2.9749999
O=C(N)C=1C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](O)(C)C3CC2[C@H](N(C)C)C=1O,-3.2839998999999995
ClC(Cl)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-6.5510001
O=[N+]([O-])C,0.25999999
O=C(N)C=C,0.73900002
O=C(OCCCC)c1c(C(=O)OCc2ccccc2)cccc1,-5.0650001
Clc1c(O)c(Cl)ccc1,-1.933
Oc1c(C(C)C)ccc(C)c1,-2.2219999
Clc1cc2c(cc1)cccc2,-4.1430001
s1c2c(nc1)cccc2,-1.497
C(=C)(C)c1ccccc1,-3.0079999
O=[N+]([O-])c1ccc(C)cc1,-2.4920001
ClCC#CCOC(=O)Nc1cc(Cl)ccc1,-4.369999900000002
N(CCCC)(CCCC)CCCC,-3.1159999
OCC#C,1.251
Cc1nc(C)ccc1,0.447
Cc1ccccc1,-2.2430000000000003
N1CCCCC1,1.0700001
OCCCCCCCCCC,-3.631
OCC(CO)(CO)CO,-0.27500001
Clc1c(C(=O)O)cccc1,-1.875
O=C(OCCC)c1cc(O)c(O)c(O)c1,-1.783
O=C(CCC)CCC,-1.5519999999999998
BrN1C(=O)CCC1=O,-1.0829999
O=C(OCC)CC(=O)C,-0.072999999
O(CCOCCO)CCOCCCC,0.68599999
ClCCN(N=O)C(=O)NCCCl,-1.7280000000000002
n1c2c3c(ccc2cc2c1ccc1c2cccc1)cccc3,-6.244999900000002
O(C)c1c(O)ccc(CO)c1,-1.887
C(C(=C)C)(=C)C,-2.401
O(C)c1cc2c([C@@H](O)[C@H]3N4CC(CC)C(C3)CC4)ccnc2cc1,-3.0510001
S(=O)(=O)(O)c1c(C(=O)O)ccc(N)c1,-1.86
O=C(Oc1c(O)c(O)cc(C(=O)O)c1)c1cc(O)c(O)c(O)c1,-2.809
O=C(O)CC(=O)C,0.991
OC(C(C)C)CC,-0.70599997
Cc1c(C)ccnc1,-0.31400001
Oc1cc(C(C)(C)C)ccc1,-1.8609999
O=C(OC[C@@H]1[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)O1)C,-2.6370001
O=[N+]([O-])Nc1ccccc1,-2.0
Clc1c(Cl)c(Cl)cc([N+](=O)[O-])c1Cl,-4.553
O=C(O)/C=C/c1ccc(C)cc1,-6.4780002
SCCCCCCC,-4.1550002
C(CN1CCCCC1)N1CCCCC1,-0.59399998
Cc1ncnc2[nH]cnc12,0.17299999
ClC(C(Cl)C)C,-2.3540001
O=C(O)c1ccc(OCCCCCCCCCCCC)cc1,-2.4449999
O=C(OCCCCCCCCCCCC)c1c(C(=O)OCCCCCCCCCCCC)cccc1,-6.554999799999999
Clc1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1Cl,-12.06
BrC1=C(O)C(=O)C=CC=C1,-2.4349999
S(C(C(=O)O)CC(=O)O)C(C(=O)O)CC(=O)O,-0.491
O=C(O)c1ccc(NC(=O)c2cnccc2)cc1,-3.0829999
S(C)c1ccc(OP(=O)(OCCC)OCCC)cc1,-3.3859998999999994
O=C1N=C2NC(=O)NC=C2N1,-3.5969999
O=C(OCCC)CCOCCC,-1.6849999
Ic1c(O)ccc(C(=O)OCCC)c1,-3.687
O=C(NCC(=O)NCC(=O)O)N,-0.89899999
O/N=C\1/C(=N/O)/CCC(C(C)C)C/1,-2.3900001
S(=O)(=O)(NC=1C(=O)c2c(C(=O)C=1)cccc2)c1ccc(N)cc1,-3.8629999
Brc1cc(C)c(NC(=O)C)cc1,-1.756
O(C)c1nc(NC(CC)C)nc(NCC)n1,-2.5599999
N(c1ccccc1)=C1C=CC(=N)C=C1,-1.7380000000000002
Clc1cc(Cl)cc(N2C(=O)N(C(=O)NC(C)C)CC2=O)c1,-4.3759999
Clc1c(Oc2cc(C(=O)O)c([N+](=O)[O-])cc2)ccc(C(F)(F)F)c1,-3.4790001000000004
O=C(O)C(NCCC#N)C(C)C,-1.124
Clc1c(c(Cl)c(Cl)cc1Cl)-c1c(Cl)cc(Cl)c(Cl)c1,-7.942999799999999
O=C1C(CC(C)C)(CCCC)C(=O)NC(=O)N1,-2.506
FC(F)(F)Oc1ccc(C(O)(C(C)C)c2cncnc2)cc1,-3.438
O=[N+]([O-])c1cc2C(=O)OC(C)c2cc1,-2.6159999
O=[N+]([O-])c1c(N=Nc2ccc(N(CCO)CCO)cc2)ccc([N+](=O)[O-])c1,-5.2220001
O=C1OC(C(C)C)c2c1cccc2,-2.257
Clc1c(Cl)cc(c(Cl)c1)-c1c(Cl)cccc1,-7.250999900000001
O=C(OC)C1CN(CCCCCC)C(=O)C1,-1.2460001
O(/N=C(\C#N)/c1ccccc1)CC1OCCO1,-4.065000100000002
Clc1c(OC(C(=O)O)C)cccc1,-2.2230000000000003
Clc1c(Cl)cccc1NC(=O)c1ccc(OCOCC)cc1,-5.5679998
Fc1c(N2CCNCC2)cc2N(C3CC3)C=C(C(=O)O)C(=O)c2c1,-1.043
BrC(Br)=C(Cl)C(=O)O,-0.68699998
BrC1=C(C(C)C)C=C(O)C(=O)C=C1,-3.6700001
O=C(O)C=1C(=O)NC=2N(C)C(=O)N(C)C(=O)C=2N=1,-2.323
Clc1c(OC2CCCC2)cc(N2C(=O)C(=C(C)C)OC2=O)c(F)c1,-6.2140002
N(C(CC)C)CC,-0.20999999
O=[N+]([O-])c1ccc(/C=C(\NC=O)/C(=O)OCC)cc1,-2.46
Clc1c(Cl)cc(Cl)cc1Oc1ccccc1,-5.1890001
