SMILES,LC50
c1([C@H]2CN3CCSC3=N2)ccccc1,4.34
CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C,5.2
Fc1cc(c(F)cc1F)C[C@@H](N)CC(=O)N3Cc2nnc(n2CC3)C(F)(F)F,4.75
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)NCC(O)=O,6.14
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)N(C)CC(O)=O,6.14
FC(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)N(CC(O)=O)CC,6.29
O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O,5.21
O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O,5.88
Clc4ccc(Oc1ccc(c(Cl)c1)C2(OCC(O2)C)Cn3ncnc3)cc4,5.19
O=C(c1cc(cc(c1)C)C)N(NC(=O)c2cccc(OC)c2C)C(C)(C)C,5.87
CC(C)OC(=O)NC(C(=O)N[C@@H](C)c1ccc(C)cc1)C(C)C,5.55
O=C(Oc1cc(c(SC)c(c1)C)C)NC,3.88
c1ccc(c(c1)c2ccc(cc2)Cl)NC(=O)c3cccnc3Cl,5.92
O=C(O)c1c(ncc(c1)COC)/C2=N/C(C(=O)N2)(C(C)C)C,3.92
O=C(OCC)NCCOc2ccc(Oc1ccccc1)cc2,4.72
O=C(NCC#N)c1cnccc1C(F)(F)F,3.4
N(C(OCCC)=O)CCCN(C)C,3.28
ClC1=C(OCC(O)=O)N=C(Cl)C(Cl)=C1,4.01
O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C,3.24
O=C1\C3=C(/NC(=O)N1C2CCCCC2)CCC3,3.56
Clc1c(OP(=S)(OCC)OCC)nc(Cl)c(Cl)c1,5.71
Clc1c(OP(=S)(OC)OC)nc(Cl)c(Cl)c1,5.47
O=C(Oc1cc(c(c(c1)C)S(=O)C)C)NC,2.8
Clc1ncc(cc1)CN2C(=N\C#N)\SCC2,3.88
Clc1ncc(cc1)CN2C(=N/C(=O)N)/SCC2,3.44
Clc2ncc(CN1CCNC1=O)cc2,3.12
Clc1ccc(cc1)C(C#N)(CCCC)Cn2ncnc2,4.96
c1cc(ccc1CC(CN2CCCCC2)C)C(C)(C)C,5.49
Clc1ncc(cc1)CN(\C(=N\C#N)C)C,3.48
Clc2ccc(NC(=O)Nc1ccc(Cl)cc1)cc2Cl,6.1
CC(C)(C)C1=NNC(=NC1=O)SC,3.76
n(c(nc1NC(C)C)O)c(n1)NC(C)C,3.04
n1(C2CCCCC2)c(n(c(N(C)C)nc1=O)C)=O,2.98
CC1=C(NC([H])=O)C=CC(C)=C1,3.47
C1=CC=C(C(=C1)C2=CC=C(C=C2)C(=O)O)C3=NNN=N3,5.32
CN1C2=CC=CC=C2N=N1,2.99
O=C(OCC(OCn1c2N\C(=N/C(=O)c2nc1)N)CO)[C@@H](N)C(C)C,3.59
O=C(Oc1cc(ccc1)[C@@H](N(C)C)C)N(CC)C,4.12
FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](O)[C@H]2O)C)\NC(=O)OCCCCC,4.24
O=C(OCN1C(=O)CN(C1=O)CC#C)C2C(\C=C(/C)C)C2(C)C,4.55
C#CCN(C)Cc1ccccc1,3.25
CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2,4.42
O(c1cc(NC(C)CCCN)c2ncccc2c1)C,4.57
CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,5.51
CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,5.51
CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C,3.63
C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,5.44
CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,6.36
CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O,4.96
CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C,5.07
O=C(OCC)CCN(SN(C(=O)O\N=C(/SC)C)C)Cc1ccccc1,4.77
S(c1nc(nc(n1)NC(C)C)NCC)C,4.11
O=C(N(c1c(cccc1C)C)C(C(=O)OC)C)Cc2ccccc2,5.38
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])ONC=C2C=C(C(=O)C(=C2)Br)Br,6.67
c12c(OC(NC)=O)cccc1cccc2,4.34
CCOP(=O)(OCC)O/C(=C\Cl)/C1=C(C=C(C=C1)Cl)Cl,6.18
Clc1cc(C#N)cc(Cl)c1O,4.13
O=P(O\C=C(/Cl)Cl)(OC)OC,4.8
O=C2OC(C(=O)N2Nc1ccccc1)(c4ccc(Oc3ccccc3)cc4)C,6.01
O=P(SC(CC)C)(OCC)N1C(=O)SCC1,4.3
O=C2N(Nc1ccccc1)C(\SC)=N/[C@]2(c3ccccc3)C,5.43
Clc1ncc(cc1)CN2\C(=N/CC2)N,3.62
O=C2N(c1cc(Cl)cc(Cl)c1)C(=O)CN2C(=O)NC(C)C,5.43
Clc1ccc(cc1)C(OCC#C)C(=O)NCCc2ccc(OCC#C)c(OC)c2,4.92
n1c(C#CC)cc(nc1Nc2ccccc2)C,5.04
O=C(c1c(OC)cc(OC)cc1OC)CCCN2CCCC2,4.23
c1cc(ccc1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],4.18
Cl/C(Cl)=C/C3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C,7.11
O=C1N(CC(=O)N)CCC1,2.37
Clc1ccc(cc1)C(c2ccccc2)N3CCN(CC3)Cc4cccc(c4)C,5.19
Clc1ccc(cc1)C(C=2C(=O)c3c(OC=2O)cccc3)CC(=O)C,5.93
O=C(C)CC(C=1C(=O)c2c(OC=1O)cccc2)c3occc3,6.16
O=C(OCCCC)C(Oc2ccc(Oc1ncc(cc1)C(F)(F)F)cc2)C,5.89
O=C(O)c1ccccc1C(=O)Nc3cccc2ccccc23,4.96
c1(Oc2ccc([N+](=O)[O-])cc2)c(cc(Cl)cc1)Cl,6.45
[O-][N+](=O)c1cc(cc([N+]([O-])=O)c1N(CCC)CCC)S(=O)(=O)N,4.66
O=C2OCCN2N(C(=O)COC)c1c(cccc1C)C,3.54
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,4.63
Clc1cc(cc(Cl)c1)N2C(=O)C3(CC3(C2=O)C)C,5.0
O=C\1c3c(OC(/O)=C/1C(c2ccccc2)CC(=O)C)cccc3,5.91
O=C2c1nccnc1N(C(=O)N2C)C,2.27
O=P(O)(O)CO[C@H](C)Cn1c2ncnc(c2nc1)N,2.44
FC=1\C(=N/C(=O)N(C=1)[C@H]2O[C@H](SC2)CO)\N,3.13
Clc1ccc(c(Cl)c1)C(CCC)Cn2ncnc2,5.48
[O-][N+](=O)NC(=N/C)\NCC1CCOC1,4.47
O=C(Nc1ccccc1)N(C)C,3.16
O=C(N(c1c(cccc1C)C)C(C(=O)OC)C)c2occc2,5.81
COP(=O)(OC)OC1=C(Cl)C2C=CCC12,4.18
S=P(Oc1ccc(cc1)[N+]([O-])=O)(OCC)OCC,5.54
[O-][N+](=O)c1c(c(cc([N+]([O-])=O)c1NC(CC)CC)C)C,6.57
ClCC(=O)N(c1c(cccc1CC)CC)CCOCCC,4.96
O=C2OC(C(=O)N2c1cc(Cl)cc(Cl)c1)(\C=C)C,5.71
FC=1\C=N/C(=O)NC=1N,2.19
Clc1ccc(cc1)C(=O)n3c2ccc(OC)cc2c(c3C)CC(=O)OCC(=O)O,6.31
O=C(Nc1c(cccc1C)C)C2N(C)CCCC2,3.96
CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1,4.16
O(c1ccccc1OC\C=C)CC(O)CNC(C)C,4.23
CC(C)C[C@H](CN)CC(O)=O,3.38
S=C(Oc2ccc1c(cccc1)c2)N(c3cc(ccc3)C)C,6.38
O=S(=O)(N)Cc2noc1ccccc12,3.49
O=S(=O)(N)c1c(Cl)ccc(c1)C2(O)c3ccccc3C(=O)N2,3.77
O=C3/N=C\Nc1c3ncn1[C@@H]2O[C@@H](CC2)CO,3.68
Cc1c(ccnc1CS(=O)c2[nH]c3ccccc3n2)OCC(F)(F)F,4.76
O=C(Nc1ccccc1C)C(NCCC)C,4.16
O=C(c1nnn(c1)Cc2c(F)cccc2F)N,3.79
O=S(=O)(c2c(Nc1cc(ccc1)C)ccnc2)NC(=O)NC(C)C,4.73
O=C(N)C1NCCC1,2.08
NC(C)C13CC2CC(CC(C1)C2)C3,4.77
N(CCCC)(CCCC)CCCC,4.91
NC(C)CCCCC,3.56
O=C(N)C1CCNCC1,1.58
O=C(OC(=O)OC(C)(C)C)OC(C)(C)C,5.15
O=C(Nc1nc(OC)cc(OC)n1)NS(=O)(=O)N(C)S(=O)(=O)C,2.95
C1(C(OCC)=O)=NOC(C1)(c1ccccc1)c1ccccc1,4.61
Clc1cc(Cl)c(cc1)N2/N=C(/C(=O)OCC)CC2(C(=O)OCC)C,5.31
Clc1ccc(cc1)CC2C(O)(C(CC2)(C)C)Cn3ncnc3,4.96
Clc2cc(ccc2Oc1ccc([N+]([O-])=O)c(OCC)c1)C(F)(F)F,6.59
Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1,4.76
O=C(c1ccc(c(c1Cl)COCC(F)(F)F)S(=O)(=O)C)C2C(=O)CCCC2=O,5.64
CC/C(=N\OC\C=C\Cl)/C=1C(=O)CC(CC=1O)C2CCOCC2,4.98
O=C(OC)c1cccc(c1S(=O)(=O)NC(=O)Nc2nc(nc(OCC(F)(F)F)n2)N(C)C)C,5.01
n1nn(c2ccccc12)COC,3.34
c1cc2c(cc1C(=O)O)nn[nH]2,3.72
Oc1cnn[nH]1,3.42
O=C(N(CC)C(C(=O)N(C)C)CC)/C=C/C,4.4
S=C2Sc1ccccc1N2,4.08
O=C(SCCCCCCCC)Oc2cc(Cl)nnc2c1ccccc1,7.9
O=S(=O)(Nc2c(Cl)cc(Cl)c(N1/N=C(\N(C1=O)C(F)F)C)c2)C,6.0
CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1,3.34
CSc1[nH]c2cc(c(cc2n1)Oc3cccc(c3Cl)Cl)Cl,7.71
O=C(/N=C(\N)N)N,2.33
C[N+](C)(CCC(c1ccccc1)c2ccccn2)[O-],3.44
C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC=N2,3.46
C1=C(C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N)N,3.5
C1=CC(=CC=C1S(=O)(=O)N)Cl,3.32
C1=CC=C(C(=C1)S(=O)(=O)N)Cl,2.87
C[N+](CC#C)(CC1=CC=CC=C1)[O-],2.74
CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2,4.37
C3c1ccccc1C2CNCCN2c4ccccc34,4.43
C[N+]1(CCN2c3ccccc3Cc4ccccc4C2C1)[O-],3.85
CC[N+](CC)(CC(=O)NC1=C(C=CC=C1C)C)[O-],2.92
c1cc(cnc1)C2CCCN2,2.82
CC(Cc1ccccc1)NCC#C,3.7
CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,4.26
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],3.07
C1=NC2=C(N1CCC(CO)CO)N=C(NC2=O)N,2.62
CC([C@H]1CC[C@@H](CC1)C(=O)N[C@@H](C(=O)O)CC2=CC=CC=C2)C,5.69
CCC1(CCCCN(C1)C)C2=CC(=CC=C2)O,4.32
C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,6.2
CC(COC1=CC=CC=C1CC2=CC=CC=C2)N3CCCCC3,5.63
C1=CC(=C(C=C1CCN)O)O,2.84
CCCCN1CCCCC1/C(=N/C2=C(C=CC=C2C)C)/O,4.79
C1CN(CCN1CC(CO)O)C2=CC=CC=C2,2.5
[O-][N+](C)(C)C[C@H]2CCCC[C@]2(O)c1cc(OC)ccc1,2.71
C1CC[C@@](CC1)(C(=O)O)CC(=O)O,2.57
C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,6.42
CCCCOC1=CC=C(C=C1)CC(=O)NO,3.18
CN(C)CC/C=C\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O,5.61
O=C(CP(=O)(CCCCc1ccccc1)OC(OC(=O)CC)C(C)C)N2C[C@@H](C[C@H]2C(O)=O)C3CCCCC3,6.98
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3,5.07
C1=NNC2=C1C(=NC=N2)O,2.44
O=C(c1ccc(OC)cc1)NCC,3.61
CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,5.96
CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,4.02
CC12CC3CC(C1)(CC(C3)(C2)N)C,4.3
O=NN(c1ccccc1)c2ccccc2,4.13
O=NN1CCNCC1,2.17
O=NN(c1ccccc1)C,3.26
C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,4.67
C1C[N+](CCN1C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl)(CCOCC(=O)O)[O-],2.98
C1CN(CCN1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,4.2
C1=CC(=CC=C1C(=O)NCCC(=O)O)Cl,2.98
OC1(C(C2=CC=C(OC)C=C2)C[N+](C)(C)[O-])CCCCC1,2.88
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=C(C=C2Cl)O)Cl,5.76
COC1=CC=CC(=C1)C2(CCCCC2CN)O,3.31
CC[N+]1(CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC)[O-],3.43
CNCCC(C1=CC=CC=C1)C2=CC=CC=N2,4.16
CN(C)N=O,1.58
CCN(C)N=O,1.98
O=NN(CC)CC,2.49
O=NN1CCCCC1,2.84
O=NN(CCC)CCC,2.98
O=S(=O)(c1ccc(cc1)C)N(N=O)C,3.22
O=NN(CCCC)CCCC,3.79
CC(CC1=CC=CC=C1)[N+](C)(CC#C)[O-],2.86
O=C(O)\C(=N\OC)c2ccccc2COc1ccccc1C,5.41
CC(CC1=CC(=CC=C1)C(F)(F)F)N,3.78
c1ccc(c(c1)N2CCNCC2)Cl,3.44
CCN(C(C)Cc1cccc(c1)C(F)(F)F)N=O,4.59
CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,4.41
CN(C)c1ccc(cc1)Cl,3.65
CNC1=CC=C(C=C1)Cl,3.41
Cc2nc(NC(=O)NS(=O)(=O)c1cc(I)ccc1C(=O)OC)nc(OC)n2,4.6
O=C(c1c(onc1)C2CC2)c3ccc(cc3S(=O)(=O)C)C(F)(F)F,6.3
CCCN1C(=O)C2=C(C=CC(=C2)I)N=C1OCCC,5.58
CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)C[N+](C)(C)[O-],3.82
CNCC1CCCCC1(c2cccc(c2)OC)O,3.43
OS(=O)(=O)c1ccc(CCCCCCCCCC(=O)O)cc1,5.2
OS(=O)(=O)c1ccc(CCCCCCCC(=O)O)cc1,4.81
CC(=O)OC1=CC=CC=C1C(=O)O,3.99
CN(CC=CC1=CC=CC=C1)CC2=CC=CC3=CC=CC=C32,5.99
CC(C)(C)C(C(=CC1=CC=C(C=C1)Cl)N2C=NC=N2)O,5.56
CC12CCN(C1N(C3=C2C=C(C=C3)O)C)C,3.94
C1CCNC(C1)C(C2=CC=CC=C2)C(=O)N,3.5
C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,3.77
CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,6.41
CCCCP(=O)(CCCC)CCCC,5.09
CC(C)(C)C1=NC(=CC=C1)C(C)(C)C,3.99
CCCCNC(C)C,3.19
CC1=C(C=CC(=C1)OP(=S)(OC)OC)S(=O)(=O)C,4.48
C1=CC=C(C=C1)NC(=O)NC2=CC(=NC=C2)Cl,4.2
CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC,6.18
CCCC(=C1C(=O)CC(CC1=O)C2CCCSC2)NOCC(C)OC3=CC=C(C=C3)Cl,6.34
CCNC(C)CC1=CC2=C(C=C1)OCO2,3.85
CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,5.09
CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O,5.09
C1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F,5.31
C=CC(CCC(=O)O)N,3.63
CC(=O)NC(COC)C(=O)NCC1=CC=CC=C1,3.36
CC(C)NC(C)(C)C,2.39
CS(=O)(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O,3.62
C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,3.11
COC1=C(C=C(C=C1)CC2=CN=C(N=C2N)N)OC,3.25
CCCSP(=O)(OCC)SCCC,4.44
CC(C)NCC(C1=CC(=C(C=C1)N)C#N)O,3.13
C1=CC(=CC=C1C(C#N)C2=C(C=C(C=C2Cl)N3C(=O)NC(=O)C=N3)Cl)Cl,6.31
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C,3.72
CN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F,5.41
CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,4.43
CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,6.48
C1=CC=C2C(=C1)N=NN2Cl,3.81
CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],4.08
C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br,5.21
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)S(=O)(=O)C)C,4.16
CC1=C(C=CC(=C1)OP(=S)(OC)OC)S(=O)C,4.12
C1=CC=C(C(=C1)C(CN2C=NC=N2)(C3=CC=C(C=C3)F)O)F,3.69
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC,3.72
CCSC(=O)N1CCCCCC1,3.87
C1=CC=C2C=C(C=CC2=C1)OCC(=O)O,4.34
CC1=CN=C2C(=C1)C=CC(=C2C(=O)O)Cl,4.41
C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,6.03
CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl,5.52
N1(CC)C(CCC1)C=O,3.5
OC1CC(CN)N(CC)C1,1.74
S(=O)(c1c(N)cc(OC)cc1)(CC)=O,3.63
S(=O)(c1c(N)cc(O)c(C(O)=O)c1)(CC)=O,4.17
S(=O)(c1c(N)cc(OC)c(C(N)=O)c1)(CC)=O,3.41
S(=O)(c1c(N)cc(OC)c(C(O)=O)c1)(CC)=O,3.76
S(=O)(c1c(N)c(O)c(OC)c(C(O)=O)c1)(CC)=O,4.2
S(=O)(C1=C(C=C(C(C(O)=O)C1O)OC)N)(CC)=O,3.87
S(=O)(c1c(N)cc(OC)c(C(NCC(O)=O)=O)c1)(CC)=O,2.8
S(=O)(c1c(NS(=O)(O)=O)cc(OC)c(C(O)=O)c1)(CC)=O,3.86
S(=O)(c1c(N)cc(OC)c(C(NCC2NCCC2)=O)c1)(CC)=O,3.93
S(=O)(c1c(N)cc(O)c(C(NCC2N(CC)CCC2)=O)c1)(CC)=O,4.73
S(=O)(c1c(N)c(O)c(O)c(C(NCC2N(CC)CCC2)=O)c1)(CC)=O,4.96
S(=O)(c1c(N)cc(OC)c(C(NCC2N(CC=O)CCC2)=O)c1)(CC)=O,4.28
S(=O)(c1c(N)c(OC)c(OC)c(C(NCC2N(CC)CCC2)=O)c1)(CC)=O,4.67
S(=O)(C1=C(C=C(C(C(NCC2N(CC)CCC2)=O)(O)C1O)OC)N)(CC)=O,3.84
S(=O)(c1c(N)cc(OS(=O)(O)=O)c(C(NCC2N(CC)CCC2)=O)c1)(CC)=O,3.34
S(=O)(c1c(NS(=O)(O)=O)cc(OC)c(C(NCC2N(CC)CCC2)=O)c1)(CC)=O,3.82
S(=O)(c1c(N)cc(OC)c(C(NCC2N(CC)CCC2OS(=O)(O)=O)=O)c1)(CC)=O,3.42
S(=O)(c1c(N(C(C)=O)S(=O)(O)=O)cc(OC)c(C(NCC2N(CC)CCC2)=O)c1)(CC)=O,3.6
O(c1ccc(CC(N)=O)cc1)CC(C=O)O,3.1
O(c1ccc(CC(N)=O)cc1)CC(CNC(C)C)=O,3.12
O(c1ccc(CC(O)=O)cc1)CC(CNC(C)C)=O,3.0
O(c1c(O)cc(CC(N)=O)cc1)CC(CNC(C)C)O,2.92
O(c1ccc(CC(N)=O)c(O)c1)CC(CNC(C)C)O,2.94
O(c1c(O)cc(CC(O)=O)cc1)CC(CNC(C)C)O,3.4
O(c1c(O)cc(CC(N)=O)c(O)c1)CC(CNC(C)C)O,2.83
O(c1ccc(CC(NCC(O)=O)=O)cc1)CC(CNC(C)C)O,3.24
O(c1ccc(CC(N)=O)cc1)CC(CNC(C)C)OS(=O)(O)=O,2.67
O(c1ccc(CC(O)=O)cc1)CC(CNC(C)C)OS(=O)(O)=O,3.3
O(c1ccc(CC(N)=O)cc1)CC(CNC(C)COS(=O)(O)=O)O,2.4
NC(NC(N)=N)=N,2.71
N(C)C(NC(N)=N)=N,3.37
N(CO)C(NC(N)=N)=N,3.45
N(CO)(C)C(NC(N)=N)=N,3.75
N(CO)(CO)C(NC(N)=N)=N,3.04
N(COS(=O)(O)=O)(C)C(NC(N)=N)=N,3.65
N1C(CCC1)c2cncc(O)c2,2.8
N1C(CCC1)C(C=O)=CC=CN,3.88
N1(C)C(CC(C1)=O)c2cnccc2,2.73
N1(C)C(CC(O)C1)c2cnccc2,2.68
N1(C)C(CCC1)C(C=O)=CC=CN,3.53
N1(C)C(CCC1)c2cnc(OC)cc2,3.09
N1(C)C(CCC1)c2c(O)ncc(O)c2,3.18
N1(C)C(CCC1O)C(C=O)=CC=CN,3.74
N1(C)C(CCC1)c2cncc(OS(=O)(O)=O)c2,2.58
FC(F)(c1cc(Nc2ncccc2)ccc1)F,4.47
FC(F)(c1cc(Nc2ncc(O)cc2)ccc1)F,4.35
FC(F)(c1cc(NC(N)=CC=CC=O)ccc1)F,4.87
FC(F)(c1cc(N(C(C)=O)c2ncccc2)ccc1)F,4.3
FC(F)(C1=CC(CC(Nc2ncccc2C(O)=O)=C1)=O)F,4.61
FC(F)(c1cc(NC(N)=C(C=CC=O)C(O)=O)ccc1)F,5.8
FC(F)(c1cc(Nc2nc(O)ccc2C(O)=O)cc(O)c1)F,4.71
FC(F)(c1cc(N(S(=O)(O)=O)c2ncccc2)ccc1)F,3.9
FC(F)(c1cc(N(C(C)=O)c2ncccc2C(O)=O)ccc1)F,4.66
FC(F)(c1cc(Nc2ncccc2C(NCC(O)=O)=O)ccc1)F,4.41
FC(F)(c1cc(N(C(C)=O)c2nc(O)ccc2C(O)=O)ccc1)F,5.06
FC(F)(c1cc(N(C(C)=O)C(N)=C(C=CC=O)C(O)=O)ccc1)F,5.63
FC(F)(c1cc(Nc2ncccc2C(NCC(O)=O)=O)cc(O)c1)F,4.74
FC(F)(c1cc(NC(N)=C(C=CC=O)C(NCC(O)=O)=O)ccc1)F,4.19
FC(F)(c1cc(N(S(=O)(O)=O)c2ncccc2C(O)=O)ccc1)F,4.25
FC(F)(c1cc(N(C(C)=O)c2ncccc2C(NCC(O)=O)=O)ccc1)F,4.42
FC(F)(c1cc(Nc2ncccc2C(NCC(NCC(O)=O)=O)=O)ccc1)F,4.02
FC(F)(c1cc(Nc2ncccc2C(NC(CCC(O)=O)C(O)=O)=O)ccc1)F,4.99
FC(F)(c1cc(Nc2ncccc2C(NCC(OS(=O)(O)=O)=O)=O)ccc1)F,3.68
FC(F)(c1cc(N(C(C)=O)c2ncccc2C(NC(CCC(O)=O)C(O)=O)=O)ccc1)F,4.91
FC(F)(c1cc(Nc2ncccc2C(NC(CCC(O)=O)C(NCC(O)=O)=O)=O)ccc1)F,4.69
[O-]C(=O)C(=O)CC(=C)C(F)(F)F,4.03
[O-]C(=O)NC1=NC=CC=C1C([O-])=O,3.24
[O-]C(=O)C(=O)CC(=C)NC1=NC=CC=C1C([O-])=O,3.81
S(CC=O)Cc1oc(CN(C)C)cc1,4.25
CN(C)CC1=CC=C(CSCCNC(=O)C[N+]([O-])=O)O1,4.67
CNC(C[N+]([O-])=O)NCCS(=O)CC1=CC=C(CN(C)C)O1,2.6
N\C(NCCSCc1ccc(C=O)o1)=C/[N+]([O-])=O,4.94
CN(C)CC1=CC=C(CS(=O)CC=O)O1,3.06
CN\C(NCCS(=O)CC1=CC=C(O1)C=O)=C/[N+]([O-])=O,4.02
CNC(C[N+]([O-])=O)NCCSCC1=CC=C(O1)C=O,4.05
CN(C)CC1=CC=C(CSCCNC(N)C[N+]([O-])=O)O1,3.7
CNC(C[N+]([O-])=O)NCCSCC1=CC=C(CN(C)C)O1,3.86
NC(N)=C[N+]([O-])=O,3.15
CNC(=O)C[N+]([O-])=O,3.14
CNC(N)C[N+]([O-])=O,2.34
N\C(NCC=O)=C/[N+]([O-])=O,4.21
N\C(NCCS)=C/[N+]([O-])=O,4.7
CCN\C(NC)=C\[N+]([O-])=O,4.49
CN\C(NCCS)=C/[N+]([O-])=O,4.77
CNC(C[N+]([O-])=O)NCC=O,2.98
CNC(C[N+]([O-])=O)NCCS,3.06
CN\C(NCC=O)=C/[N+]([O-])=O,4.14
SCc1ccc(C=O)o1,4.45
CNCC1=CC=C(CS)O1,4.17
CNCC1=CC=C(O1)C=O,3.6
CN(C)Cc1ccc(o1)C([O-])=O,4.03
CN(C)Cc1ccc(C=O)o1,3.59
CN(C)CC1=CC=C(C)O1,3.71
CN(C)Cc1ccc(CS)o1,4.27
CNCC1=CC=C(CSCC=O)O1,4.24
CN(C)CC1=CC=C(CSCC([O-])=O)O1,4.3
CN\C(NCCS([O-])=O)=C/[N+]([O-])=O,3.37
CN(C)Cc1ccc(CS([O-])=O)o1,2.72
CN\C(NCC([O-])=O)=C/[N+]([O-])=O,4.72
CN\C(NCCSCC1=CC=C(O1)C([O-])=O)=C/[N+]([O-])=O,5.12
C1(C(C=O)CCCC1)(O)c2cc(OC)ccc2,3.72
C1(C(CN(C)C)C(CCC1)=O)(O)c2cc(OC)ccc2,2.8
C1(C(CN(C)C)CCCC1)(O)C2=CC(OC)=CCC2=O,3.1
C1(C(CN(C)C)CCCC1)(O)c2cc(OS(=O)(O)=O)ccc2,2.81
C1(C(CN(C)C)CCCC1)(OS(=O)(O)=O)c2cc(OC)ccc2,3.11
C1(C(CN(C)C)CC(O)CC1)(OS(=O)(O)=O)c2cc(OC)ccc2,2.68
C1(C(CNC)CCCC1)(O)c2cc(O)ccc2,3.54
C1(CN)C(c2cc(O)ccc2)(O)CCCC1,3.26
